siteID,domainID,namedLocation,eventID,boutEndDate,targetTaxaPresent,1,2,3,site_int,increased,measuredReachLength,n,mean_wetted_width_m,sd_wetted_width_m,area_m2
HOPB,D01,HOPB.AOS.fish.point.06,HOPB.2022.fall,2022-10-26T18:49:00Z,NA,56,32,27,152,depletion,74,1,5.265095676824947,1.5102999706938192,389.61708008504604
HOPB,D01,HOPB.AOS.fish.point.06,HOPB.2022.spring,2022-05-06T17:49:00Z,NA,34,14,5,153,depletion,77,1,5.265095676824947,1.5102999706938192,405.4123671155209
HOPB,D01,HOPB.AOS.fish.point.06,HOPB.2023.fall,2023-10-26T21:15:00Z,NA,53,36,14,154,depletion,76,1,5.265095676824947,1.5102999706938192,400.14727143869595
HOPB,D01,HOPB.AOS.fish.point.06,HOPB.2024.fall,2024-10-24T19:15:00Z,NA,55,42,22,155,depletion,75,1,5.265095676824947,1.5102999706938192,394.882175761871
HOPB,D01,HOPB.AOS.fish.point.06,HOPB.2024.spring,2024-05-23T13:53:00Z,NA,40,21,7,156,depletion,70,1,5.265095676824947,1.5102999706938192,368.5566973777463
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2016.fall,2016-10-27T17:40:00Z,NA,157,109,71,157,depletion,120,1,5.265095676824947,1.5102999706938192,631.8114812189937
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2017.fall,2017-11-10T15:30:00Z,NA,96,54,29,158,depletion,120,1,5.265095676824947,1.5102999706938192,631.8114812189937
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2017.spring,2017-05-04T19:50:00Z,NA,87,46,48,159,depletion,120,1,5.265095676824947,1.5102999706938192,631.8114812189937
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2018.fall,2018-10-25T20:14:00Z,NA,86,57,34,160,depletion,99,1,5.265095676824947,1.5102999706938192,521.2444720056698
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2018.spring,2018-05-03T19:00:00Z,NA,91,53,36,161,depletion,99,1,5.265095676824947,1.5102999706938192,521.2444720056698
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2019.fall,2019-10-25T19:58:00Z,NA,128,94,73,162,depletion,93,1,5.265095676824947,1.5102999706938192,489.65389794472003
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2019.spring,2019-05-09T20:52:00Z,NA,76,38,25,163,depletion,95,1,5.265095676824947,1.5102999706938192,500.18408929836994
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2020.fall,2020-10-29T19:52:00Z,NA,162,114,46,164,depletion,93,1,5.265095676824947,1.5102999706938192,489.65389794472003
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2023.fall,2023-10-26T21:15:00Z,NA,130,75,75,165,depletion,87,1,5.265095676824947,1.5102999706938192,458.06332388377035
HOPB,D01,HOPB.AOS.fish.point.10,HOPB.2024.fall,2024-10-24T19:15:00Z,NA,122,48,47,166,depletion,98,1,5.265095676824947,1.5102999706938192,515.9793763288448
KING,D06,KING.AOS.fish.point.01,KING.2017.fall,2017-10-20T18:20:00Z,NA,1359,594,1759,167,no depletion,98,1,4.6273333333333335,1.8610975334294324,453.4786666666667
KING,D06,KING.AOS.fish.point.01,KING.2017.spring,2017-04-14T15:25:00Z,NA,30,72,50,168,no depletion,98,1,4.6273333333333335,1.8610975334294324,453.4786666666667
KING,D06,KING.AOS.fish.point.01,KING.2018.fall,2018-11-01T19:24:00Z,NA,180,165,181,169,no depletion,115,1,4.6273333333333335,1.8610975334294324,532.1433333333333
KING,D06,KING.AOS.fish.point.01,KING.2018.spring,2018-04-12T18:42:00Z,NA,247,371,535,170,no depletion,114,1,4.6273333333333335,1.8610975334294324,527.5160000000001
KING,D06,KING.AOS.fish.point.01,KING.2019.fall,2019-10-24T14:03:00Z,NA,193,198,124,171,depletion,120,1,4.6273333333333335,1.8610975334294324,555.28
KING,D06,KING.AOS.fish.point.01,KING.2019.spring,2019-04-11T17:23:00Z,NA,23,27,35,172,no depletion,121,1,4.6273333333333335,1.8610975334294324,559.9073333333333
KING,D06,KING.AOS.fish.point.01,KING.2020.fall,2020-10-22T16:18:00Z,NA,998,940,808,173,depletion,117,1,4.6273333333333335,1.8610975334294324,541.398
KING,D06,KING.AOS.fish.point.01,KING.2020.spring,2020-06-18T18:24:00Z,NA,189,131,81,174,depletion,120,1,4.6273333333333335,1.8610975334294324,555.28
KING,D06,KING.AOS.fish.point.01,KING.2021.spring,2021-04-29T22:51:00Z,NA,243,233,189,175,depletion,130,1,4.6273333333333335,1.8610975334294324,601.5533333333334
KING,D06,KING.AOS.fish.point.01,KING.2022.spring,2022-05-17T00:40:00Z,NA,563,353,377,176,depletion,120,1,4.6273333333333335,1.8610975334294324,555.28
KING,D06,KING.AOS.fish.point.01,KING.2024.spring,2024-06-05T22:44:00Z,NA,311,193,119,177,depletion,128,1,4.6273333333333335,1.8610975334294324,592.2986666666667
KING,D06,KING.AOS.fish.point.03,KING.2017.fall,2017-10-20T18:20:00Z,NA,453,236,255,178,depletion,80,1,4.6273333333333335,1.8610975334294324,370.18666666666667
KING,D06,KING.AOS.fish.point.03,KING.2017.spring,2017-04-14T15:25:00Z,NA,42,17,24,179,depletion,80,1,4.6273333333333335,1.8610975334294324,370.18666666666667
KING,D06,KING.AOS.fish.point.03,KING.2018.spring,2018-04-12T18:42:00Z,NA,192,136,112,180,depletion,127,1,4.6273333333333335,1.8610975334294324,587.6713333333333
KING,D06,KING.AOS.fish.point.03,KING.2019.fall,2019-10-24T14:03:00Z,NA,28,14,12,181,depletion,100,1,4.6273333333333335,1.8610975334294324,462.73333333333335
KING,D06,KING.AOS.fish.point.03,KING.2019.spring,2019-04-11T17:23:00Z,NA,31,29,28,182,depletion,89,1,4.6273333333333335,1.8610975334294324,411.8326666666667
KING,D06,KING.AOS.fish.point.03,KING.2020.fall,2020-10-22T16:18:00Z,NA,529,600,267,183,depletion,65,1,4.6273333333333335,1.8610975334294324,300.7766666666667
KING,D06,KING.AOS.fish.point.03,KING.2021.fall,2021-10-25T15:35:00Z,NA,414,362,288,184,depletion,94,1,4.6273333333333335,1.8610975334294324,434.96933333333334
KING,D06,KING.AOS.fish.point.04,KING.2017.fall,2017-10-20T18:20:00Z,NA,314,231,280,185,depletion,100,1,4.6273333333333335,1.8610975334294324,462.73333333333335
KING,D06,KING.AOS.fish.point.04,KING.2017.spring,2017-04-14T15:25:00Z,NA,26,37,29,186,no depletion,100,1,4.6273333333333335,1.8610975334294324,462.73333333333335
KING,D06,KING.AOS.fish.point.04,KING.2019.fall,2019-10-24T14:03:00Z,NA,31,12,11,187,depletion,87,1,4.6273333333333335,1.8610975334294324,402.57800000000003
KING,D06,KING.AOS.fish.point.04,KING.2019.spring,2019-04-11T17:23:00Z,NA,68,85,105,188,no depletion,101,1,4.6273333333333335,1.8610975334294324,467.3606666666667
KING,D06,KING.AOS.fish.point.04,KING.2020.fall,2020-10-22T16:18:00Z,NA,281,296,447,189,no depletion,60,1,4.6273333333333335,1.8610975334294324,277.64
KING,D06,KING.AOS.fish.point.04,KING.2021.fall,2021-10-25T15:35:00Z,NA,361,253,179,190,depletion,78,1,4.6273333333333335,1.8610975334294324,360.932
LECO,D07,LECO.AOS.fish.point.01,LECO.2016.fall,2016-10-19T21:00:00Z,NA,96,44,20,191,depletion,114,1,6.498836477987421,2.0838043625662515,740.867358490566
LECO,D07,LECO.AOS.fish.point.01,LECO.2017.fall,2017-12-27T23:30:00Z,NA,50,21,7,192,depletion,80,1,6.498836477987421,2.0838043625662515,519.9069182389937
LECO,D07,LECO.AOS.fish.point.01,LECO.2018.fall,2018-10-25T19:19:00Z,NA,111,36,21,193,depletion,70,1,6.498836477987421,2.0838043625662515,454.9185534591195
LECO,D07,LECO.AOS.fish.point.01,LECO.2018.spring,2018-06-07T17:20:00Z,NA,81,27,7,194,depletion,70,1,6.498836477987421,2.0838043625662515,454.9185534591195
LECO,D07,LECO.AOS.fish.point.01,LECO.2019.fall,2019-10-23T20:25:00Z,NA,115,57,27,195,depletion,87,1,6.498836477987421,2.0838043625662515,565.3987735849056
LECO,D07,LECO.AOS.fish.point.01,LECO.2019.spring,2019-04-17T18:23:00Z,NA,46,15,2,196,depletion,83,1,6.498836477987421,2.0838043625662515,539.4034276729559
LECO,D07,LECO.AOS.fish.point.01,LECO.2021.fall,2021-11-04T15:25:00Z,NA,168,41,11,197,depletion,88,1,6.498836477987421,2.0838043625662515,571.897610062893
LECO,D07,LECO.AOS.fish.point.01,LECO.2021.spring,2021-05-26T19:20:00Z,NA,54,23,13,198,depletion,88,1,6.498836477987421,2.0838043625662515,571.897610062893
LECO,D07,LECO.AOS.fish.point.01,LECO.2022.fall,2022-11-02T23:26:00Z,NA,104,37,8,199,depletion,90,1,6.498836477987421,2.0838043625662515,584.8952830188679
LECO,D07,LECO.AOS.fish.point.01,LECO.2022.spring,2022-04-06T20:30:00Z,NA,42,24,3,200,depletion,88,1,6.498836477987421,2.0838043625662515,571.897610062893
LECO,D07,LECO.AOS.fish.point.01,LECO.2023.fall,2023-11-02T20:48:00Z,NA,75,30,7,201,depletion,90,1,6.498836477987421,2.0838043625662515,584.8952830188679
LECO,D07,LECO.AOS.fish.point.01,LECO.2023.spring,2023-04-06T21:00:00Z,NA,31,25,7,202,depletion,92,1,6.498836477987421,2.0838043625662515,597.8929559748427
LECO,D07,LECO.AOS.fish.point.01,LECO.2024.spring,2024-04-24T17:38:00Z,NA,62,14,15,203,depletion,95,1,6.498836477987421,2.0838043625662515,617.389465408805
LECO,D07,LECO.AOS.fish.point.04,LECO.2016.fall,2016-10-19T21:00:00Z,NA,47,21,11,204,depletion,105,1,6.498836477987421,2.0838043625662515,682.3778301886792
LECO,D07,LECO.AOS.fish.point.04,LECO.2017.fall,2017-12-27T23:30:00Z,NA,38,11,7,205,depletion,105,1,6.498836477987421,2.0838043625662515,682.3778301886792
LECO,D07,LECO.AOS.fish.point.04,LECO.2018.fall,2018-10-25T19:19:00Z,NA,70,31,8,206,depletion,92,1,6.498836477987421,2.0838043625662515,597.8929559748427
LECO,D07,LECO.AOS.fish.point.04,LECO.2018.spring,2018-06-07T17:20:00Z,NA,68,33,16,207,depletion,92,1,6.498836477987421,2.0838043625662515,597.8929559748427
LECO,D07,LECO.AOS.fish.point.04,LECO.2019.fall,2019-10-23T20:25:00Z,NA,57,41,19,208,depletion,97,1,6.498836477987421,2.0838043625662515,630.3871383647798
LECO,D07,LECO.AOS.fish.point.04,LECO.2019.spring,2019-04-17T18:23:00Z,NA,27,20,10,209,depletion,90,1,6.498836477987421,2.0838043625662515,584.8952830188679
LECO,D07,LECO.AOS.fish.point.04,LECO.2021.fall,2021-11-04T15:25:00Z,NA,80,41,8,210,depletion,86,1,6.498836477987421,2.0838043625662515,558.8999371069182
LECO,D07,LECO.AOS.fish.point.04,LECO.2021.spring,2021-05-26T19:20:00Z,NA,33,18,13,211,depletion,90,1,6.498836477987421,2.0838043625662515,584.8952830188679
LECO,D07,LECO.AOS.fish.point.04,LECO.2022.fall,2022-11-02T23:26:00Z,NA,51,26,8,212,depletion,98,1,6.498836477987421,2.0838043625662515,636.8859748427673
LECO,D07,LECO.AOS.fish.point.04,LECO.2023.fall,2023-11-02T20:48:00Z,NA,39,36,11,213,depletion,89,1,6.498836477987421,2.0838043625662515,578.3964465408804
LECO,D07,LECO.AOS.fish.point.04,LECO.2023.spring,2023-04-06T21:00:00Z,NA,37,16,4,214,depletion,88,1,6.498836477987421,2.0838043625662515,571.897610062893
LECO,D07,LECO.AOS.fish.point.04,LECO.2024.fall,2024-10-30T21:11:00Z,NA,77,33,23,215,depletion,96,1,6.498836477987421,2.0838043625662515,623.8883018867924
LECO,D07,LECO.AOS.fish.point.04,LECO.2024.spring,2024-04-24T17:38:00Z,NA,36,7,8,216,depletion,93,1,6.498836477987421,2.0838043625662515,604.3917924528301
LECO,D07,LECO.AOS.fish.point.10,LECO.2016.fall,2016-10-19T21:00:00Z,NA,73,37,14,217,depletion,95,1,6.498836477987421,2.0838043625662515,617.389465408805
LECO,D07,LECO.AOS.fish.point.10,LECO.2017.fall,2017-12-27T23:30:00Z,NA,61,22,8,218,depletion,95,1,6.498836477987421,2.0838043625662515,617.389465408805
LECO,D07,LECO.AOS.fish.point.10,LECO.2018.fall,2018-10-25T19:19:00Z,NA,46,18,9,219,depletion,87,1,6.498836477987421,2.0838043625662515,565.3987735849056
LECO,D07,LECO.AOS.fish.point.10,LECO.2018.spring,2018-06-07T17:20:00Z,NA,47,40,25,220,depletion,92,1,6.498836477987421,2.0838043625662515,597.8929559748427
LECO,D07,LECO.AOS.fish.point.10,LECO.2019.fall,2019-10-23T20:25:00Z,NA,128,47,11,221,depletion,99,1,6.498836477987421,2.0838043625662515,643.3848113207547
LECO,D07,LECO.AOS.fish.point.10,LECO.2019.spring,2019-04-17T18:23:00Z,NA,31,14,5,222,depletion,95,1,6.498836477987421,2.0838043625662515,617.389465408805
LECO,D07,LECO.AOS.fish.point.10,LECO.2021.fall,2021-11-04T15:25:00Z,NA,85,34,17,223,depletion,114,1,6.498836477987421,2.0838043625662515,740.867358490566
LECO,D07,LECO.AOS.fish.point.10,LECO.2021.spring,2021-05-26T19:20:00Z,NA,79,25,12,224,depletion,107,1,6.498836477987421,2.0838043625662515,695.3755031446541
LECO,D07,LECO.AOS.fish.point.10,LECO.2022.fall,2022-11-02T23:26:00Z,NA,95,32,11,225,depletion,120,1,6.498836477987421,2.0838043625662515,779.8603773584905
LECO,D07,LECO.AOS.fish.point.10,LECO.2023.fall,2023-11-02T20:48:00Z,NA,157,59,21,226,depletion,120,1,6.498836477987421,2.0838043625662515,779.8603773584905
LECO,D07,LECO.AOS.fish.point.10,LECO.2023.spring,2023-04-06T21:00:00Z,NA,36,22,10,227,depletion,120,1,6.498836477987421,2.0838043625662515,779.8603773584905
LECO,D07,LECO.AOS.fish.point.10,LECO.2024.fall,2024-10-30T21:11:00Z,NA,93,27,17,228,depletion,120,1,6.498836477987421,2.0838043625662515,779.8603773584905
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2017.fall,2017-11-16T18:15:00Z,NA,160,142,64,229,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2017.spring,2017-04-13T17:09:00Z,NA,321,269,182,230,depletion,100,1,3.1829811320754717,0.8093268728129847,318.29811320754715
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2018.fall,2018-10-31T18:51:00Z,NA,102,57,49,231,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2018.spring,2018-04-11T18:07:00Z,NA,127,98,55,232,depletion,100,1,3.1829811320754717,0.8093268728129847,318.29811320754715
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2019.fall,2019-11-01T15:40:00Z,NA,126,104,68,233,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2019.spring,2019-04-19T13:50:00Z,NA,59,50,43,234,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2020.fall,2020-10-28T17:12:00Z,NA,127,116,54,235,depletion,98,1,3.1829811320754717,0.8093268728129847,311.9321509433962
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2021.fall,2021-11-11T14:10:00Z,NA,151,90,73,236,depletion,98,1,3.1829811320754717,0.8093268728129847,311.9321509433962
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2021.spring,2021-04-15T16:56:00Z,NA,154,123,78,237,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2022.fall,2022-11-09T20:13:00Z,NA,36,48,25,238,depletion,110,1,3.1829811320754717,0.8093268728129847,350.1279245283019
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2022.spring,2022-04-13T17:13:00Z,NA,57,63,34,239,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2023.fall,2023-11-09T14:25:00Z,NA,106,102,76,240,depletion,98,1,3.1829811320754717,0.8093268728129847,311.9321509433962
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2023.spring,2023-04-12T18:06:00Z,NA,49,37,20,241,depletion,94,1,3.1829811320754717,0.8093268728129847,299.20022641509433
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2024.fall,2024-11-06T19:27:00Z,NA,101,93,79,242,depletion,102,1,3.1829811320754717,0.8093268728129847,324.66407547169814
LEWI,D02,LEWI.AOS.fish.point.01,LEWI.2024.spring,2024-04-10T15:57:00Z,NA,149,80,72,243,depletion,97,1,3.1829811320754717,0.8093268728129847,308.74916981132077
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2017.fall,2017-11-16T18:15:00Z,NA,116,91,44,244,depletion,104,1,3.1829811320754717,0.8093268728129847,331.0300377358491
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2017.spring,2017-04-13T17:09:00Z,NA,181,78,108,245,depletion,95,1,3.1829811320754717,0.8093268728129847,302.38320754716983
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2018.fall,2018-10-31T18:51:00Z,NA,84,61,44,246,depletion,95,1,3.1829811320754717,0.8093268728129847,302.38320754716983
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2018.spring,2018-04-11T18:07:00Z,NA,80,45,40,247,depletion,96,1,3.1829811320754717,0.8093268728129847,305.5661886792453
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2019.fall,2019-11-01T15:40:00Z,NA,153,77,46,248,depletion,96,1,3.1829811320754717,0.8093268728129847,305.5661886792453
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2019.spring,2019-04-19T13:50:00Z,NA,63,41,26,249,depletion,101,1,3.1829811320754717,0.8093268728129847,321.48109433962264
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2020.fall,2020-10-28T17:12:00Z,NA,93,81,64,250,depletion,98,1,3.1829811320754717,0.8093268728129847,311.9321509433962
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2021.fall,2021-11-11T14:10:00Z,NA,134,68,63,251,depletion,98,1,3.1829811320754717,0.8093268728129847,311.9321509433962
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2021.spring,2021-04-15T16:56:00Z,NA,110,102,71,252,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2022.fall,2022-11-09T20:13:00Z,NA,57,32,23,253,depletion,95,1,3.1829811320754717,0.8093268728129847,302.38320754716983
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2022.spring,2022-04-13T17:13:00Z,NA,92,56,30,254,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2023.fall,2023-11-09T14:25:00Z,NA,138,98,58,255,depletion,96,1,3.1829811320754717,0.8093268728129847,305.5661886792453
LEWI,D02,LEWI.AOS.fish.point.04,LEWI.2023.spring,2023-04-12T18:06:00Z,NA,42,48,9,256,depletion,96,1,3.1829811320754717,0.8093268728129847,305.5661886792453
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2017.fall,2017-11-16T18:15:00Z,NA,92,54,33,257,depletion,101,1,3.1829811320754717,0.8093268728129847,321.48109433962264
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2017.spring,2017-04-13T17:09:00Z,NA,111,81,31,258,depletion,100,1,3.1829811320754717,0.8093268728129847,318.29811320754715
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2018.fall,2018-10-31T18:51:00Z,NA,60,40,17,259,depletion,96,1,3.1829811320754717,0.8093268728129847,305.5661886792453
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2018.spring,2018-04-11T18:07:00Z,NA,49,28,26,260,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2019.fall,2019-11-01T15:40:00Z,NA,116,56,27,261,depletion,97,1,3.1829811320754717,0.8093268728129847,308.74916981132077
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2019.spring,2019-04-19T13:50:00Z,NA,48,32,31,262,depletion,97,1,3.1829811320754717,0.8093268728129847,308.74916981132077
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2020.fall,2020-10-28T17:12:00Z,NA,63,40,29,263,depletion,98,1,3.1829811320754717,0.8093268728129847,311.9321509433962
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2021.fall,2021-11-11T14:10:00Z,NA,121,58,37,264,depletion,101,1,3.1829811320754717,0.8093268728129847,321.48109433962264
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2022.fall,2022-11-09T20:13:00Z,NA,86,22,32,265,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2022.spring,2022-04-13T17:13:00Z,NA,57,50,21,266,depletion,102,1,3.1829811320754717,0.8093268728129847,324.66407547169814
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2023.fall,2023-11-09T14:25:00Z,NA,91,70,49,267,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LEWI,D02,LEWI.AOS.fish.point.09,LEWI.2023.spring,2023-04-12T18:06:00Z,NA,67,29,15,268,depletion,99,1,3.1829811320754717,0.8093268728129847,315.1151320754717
LIRO,D05,LIRO.AOS.riparian.point.02,LIRO.2017.fall,2017-09-21T20:40:00Z,NA,78,9,5,269,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.02,LIRO.2017.spring,2017-05-12T17:50:00Z,NA,90,24,10,270,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.02,LIRO.2018.fall,2018-10-04T13:53:00Z,NA,12,5,3,271,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.02,LIRO.2021.fall,2021-09-23T16:20:00Z,NA,2,1,1,272,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.02,LIRO.2023.fall,2023-09-21T16:15:00Z,NA,3,2,1,273,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.07,LIRO.2017.fall,2017-09-21T20:40:00Z,NA,87,18,5,274,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.07,LIRO.2017.spring,2017-05-12T17:50:00Z,NA,120,12,5,275,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.07,LIRO.2018.spring,2018-06-08T03:39:00Z,NA,72,8,1,276,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.07,LIRO.2022.fall,2022-09-22T16:04:00Z,NA,2,2,1,277,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.07,LIRO.2023.fall,2023-09-21T16:15:00Z,NA,5,3,1,278,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2017.fall,2017-09-21T20:40:00Z,NA,243,22,10,279,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2017.spring,2017-05-12T17:50:00Z,NA,51,14,12,280,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2018.fall,2018-10-04T13:53:00Z,NA,48,9,4,281,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2018.spring,2018-06-08T03:39:00Z,NA,87,9,7,282,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2019.fall,2019-09-19T18:08:00Z,NA,7,2,2,283,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2021.fall,2021-09-23T16:20:00Z,NA,6,2,1,284,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2021.spring,2021-05-28T17:05:00Z,NA,6,7,3,285,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2022.fall,2022-09-22T16:04:00Z,NA,1,2,1,286,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2022.spring,2022-06-14T17:40:00Z,NA,110,2,12,287,depletion,NA,1,NA,NA,NA
LIRO,D05,LIRO.AOS.riparian.point.09,LIRO.2023.spring,2023-06-22T17:00:00Z,NA,12,2,2,288,depletion,NA,1,NA,NA,NA
MART,D16,MART.AOS.fish.point.01,MART.2018.fall,2018-10-18T18:12:00Z,NA,65,37,18,289,depletion,111,1,4.74840350877193,1.6220878530377916,527.0727894736842
MART,D16,MART.AOS.fish.point.01,MART.2019.fall,2019-10-17T22:20:00Z,NA,27,14,5,290,depletion,111,1,4.74840350877193,1.6220878530377916,527.0727894736842
MART,D16,MART.AOS.fish.point.01,MART.2020.fall,2020-10-01T23:07:00Z,NA,14,10,5,291,depletion,110,1,4.74840350877193,1.6220878530377916,522.3243859649123
MART,D16,MART.AOS.fish.point.01,MART.2022.fall,2022-10-12T21:01:00Z,NA,25,20,9,292,depletion,119,1,4.74840350877193,1.6220878530377916,565.0600175438597
MART,D16,MART.AOS.fish.point.01,MART.2023.fall,2023-10-12T20:51:00Z,NA,20,14,12,293,depletion,120,1,4.74840350877193,1.6220878530377916,569.8084210526316
MART,D16,MART.AOS.fish.point.01,MART.2024.fall,2024-10-02T17:08:00Z,NA,21,14,10,294,depletion,120,1,4.74840350877193,1.6220878530377916,569.8084210526316
MART,D16,MART.AOS.fish.point.03,MART.2018.fall,2018-10-18T18:12:00Z,NA,79,27,25,295,depletion,102,1,4.74840350877193,1.6220878530377916,484.3371578947369
MART,D16,MART.AOS.fish.point.03,MART.2019.fall,2019-10-17T22:20:00Z,NA,32,12,13,296,depletion,91,1,4.74840350877193,1.6220878530377916,432.10471929824564
MART,D16,MART.AOS.fish.point.03,MART.2020.fall,2020-10-01T23:07:00Z,NA,12,20,9,297,depletion,92,1,4.74840350877193,1.6220878530377916,436.85312280701754
MART,D16,MART.AOS.fish.point.03,MART.2022.fall,2022-10-12T21:01:00Z,NA,22,13,4,298,depletion,92,1,4.74840350877193,1.6220878530377916,436.85312280701754
MART,D16,MART.AOS.fish.point.03,MART.2024.fall,2024-10-02T17:08:00Z,NA,20,18,5,299,depletion,84,1,4.74840350877193,1.6220878530377916,398.8658947368421
MART,D16,MART.AOS.fish.point.07,MART.2018.fall,2018-10-18T18:12:00Z,NA,51,27,4,300,depletion,97,1,4.74840350877193,1.6220878530377916,460.5951403508772
MART,D16,MART.AOS.fish.point.07,MART.2019.fall,2019-10-17T22:20:00Z,NA,34,15,12,301,depletion,96,1,4.74840350877193,1.6220878530377916,455.8467368421053
MART,D16,MART.AOS.fish.point.07,MART.2020.fall,2020-10-01T23:07:00Z,NA,21,9,2,302,depletion,99,1,4.74840350877193,1.6220878530377916,470.0919473684211
MART,D16,MART.AOS.fish.point.07,MART.2022.fall,2022-10-12T21:01:00Z,NA,29,18,4,303,depletion,91,1,4.74840350877193,1.6220878530377916,432.10471929824564
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2016.fall,2016-11-03T20:28:00Z,NA,161,82,48,304,depletion,97,1,4.573531914893617,1.139339209041955,443.6325957446808
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2017.spring,2017-03-31T05:00:00Z,NA,23,31,14,305,depletion,97,1,4.573531914893617,1.139339209041955,443.6325957446808
